CountryName,Date,ConfirmedCases,ConfirmedDeaths,StringencyIndex
Aruba,20200101,0,0,0
Aruba,20200102,0,0,0
Aruba,20200103,0,0,0
Aruba,20200104,0,0,0
Aruba,20200105,0,0,0
Aruba,20200106,0,0,0
Aruba,20200107,0,0,0
Aruba,20200108,0,0,0
Aruba,20200109,0,0,0
Aruba,20200110,0,0,0
Aruba,20200111,0,0,0
Aruba,20200112,0,0,0
Aruba,20200113,0,0,0
Aruba,20200114,0,0,0
Aruba,20200115,0,0,0
Aruba,20200116,0,0,0
Aruba,20200117,0,0,0
Aruba,20200118,0,0,0
Aruba,20200119,0,0,0
Aruba,20200120,0,0,0
Aruba,20200121,0,0,0
Aruba,20200122,0,0,0
Aruba,20200123,0,0,0
Aruba,20200124,0,0,0
Aruba,20200125,0,0,0
Aruba,20200126,0,0,0
Aruba,20200127,0,0,0
Aruba,20200128,0,0,0
Aruba,20200129,0,0,0
Aruba,20200130,0,0,0
Aruba,20200131,0,0,0
Aruba,20200201,0,0,0
Aruba,20200202,0,0,0
Aruba,20200203,0,0,0
Aruba,20200204,0,0,0
Aruba,20200205,0,0,0
Aruba,20200206,0,0,0
Aruba,20200207,0,0,0
Aruba,20200208,0,0,0
Aruba,20200209,0,0,0
Aruba,20200210,0,0,0
Aruba,20200211,0,0,0
Aruba,20200212,0,0,0
Aruba,20200213,0,0,0
Aruba,20200214,0,0,0
Aruba,20200215,0,0,0
Aruba,20200216,0,0,0
Aruba,20200217,0,0,0
Aruba,20200218,0,0,0
Aruba,20200219,0,0,0
Aruba,20200220,0,0,0
Aruba,20200221,0,0,0
Aruba,20200222,0,0,0
Aruba,20200223,0,0,0
Aruba,20200224,0,0,0
Aruba,20200225,0,0,0
Aruba,20200226,0,0,0
Aruba,20200227,0,0,0
Aruba,20200228,0,0,0
Aruba,20200229,0,0,0
Aruba,20200301,0,0,0
Aruba,20200302,0,0,0
Aruba,20200303,0,0,0
Aruba,20200304,0,0,0
Aruba,20200305,0,0,0
Aruba,20200306,0,0,0
Aruba,20200307,0,0,0
Aruba,20200308,0,0,0
Aruba,20200309,0,0,0
Aruba,20200310,0,0,0
Aruba,20200311,0,0,0
Aruba,20200312,0,0,0
Aruba,20200313,2,0,0
Aruba,20200314,0,0,0
Aruba,20200315,0,0,0
Aruba,20200316,0,0,28.57
Aruba,20200317,0,0,28.57
Aruba,20200318,0,0,42.86
Aruba,20200319,0,0,42.86
Aruba,20200320,4,0,42.86
Aruba,20200321,,,66.67
Aruba,20200322,,,66.67
Aruba,20200323,,,66.67
Aruba,20200324,12,0,66.67
Aruba,20200325,17,0,66.67
Aruba,20200326,19,0,66.67
Aruba,20200327,28,0,66.67
Aruba,20200328,28,0,66.67
Aruba,20200329,28,0,71.43
Aruba,20200330,50,0,71.43
Aruba,20200331,,,71.43
Aruba,20200401,55,0,71.43
Aruba,20200402,55,0,71.43
Aruba,20200403,60,0,71.43
Aruba,20200404,62,0,71.43
Aruba,20200405,64,0,71.43
Aruba,20200406,64,0,71.43
Aruba,20200407,71,0,71.43
Aruba,20200408,74,0,71.43
Aruba,20200409,77,0,71.43
Aruba,20200410,82,0,71.43
Aruba,20200411,86,0,71.43
Aruba,20200412,92,0,71.43
Aruba,20200413,92,0,71.43
Aruba,20200414,92,0,71.43
Aruba,20200415,92,0,71.43
Aruba,20200416,93,1,71.43
Aruba,20200417,95,1,71.43
Aruba,20200418,96,2,71.43
Aruba,20200419,,,71.43
Afghanistan,20200101,0,0,0
Afghanistan,20200102,0,0,0
Afghanistan,20200103,0,0,0
Afghanistan,20200104,0,0,0
Afghanistan,20200105,0,0,0
Afghanistan,20200106,0,0,0
Afghanistan,20200107,0,0,0
Afghanistan,20200108,0,0,0
Afghanistan,20200109,0,0,0
Afghanistan,20200110,0,0,0
Afghanistan,20200111,0,0,0
Afghanistan,20200112,0,0,0
Afghanistan,20200113,0,0,0
Afghanistan,20200114,0,0,0
Afghanistan,20200115,0,0,0
Afghanistan,20200116,0,0,0
Afghanistan,20200117,0,0,0
Afghanistan,20200118,0,0,0
Afghanistan,20200119,0,0,0
Afghanistan,20200120,0,0,0
Afghanistan,20200121,0,0,0
Afghanistan,20200122,0,0,0
Afghanistan,20200123,0,0,0
Afghanistan,20200124,0,0,0
Afghanistan,20200125,0,0,0
Afghanistan,20200126,0,0,0
Afghanistan,20200127,0,0,0
Afghanistan,20200128,0,0,0
Afghanistan,20200129,0,0,0
Afghanistan,20200130,0,0,0
Afghanistan,20200131,0,0,0
Afghanistan,20200201,0,0,0
Afghanistan,20200202,0,0,0
Afghanistan,20200203,0,0,0
Afghanistan,20200204,0,0,0
Afghanistan,20200205,0,0,0
Afghanistan,20200206,0,0,0
Afghanistan,20200207,0,0,0
Afghanistan,20200208,0,0,0
Afghanistan,20200209,0,0,0
Afghanistan,20200210,0,0,0
Afghanistan,20200211,0,0,0
Afghanistan,20200212,0,0,0
Afghanistan,20200213,0,0,0
Afghanistan,20200214,0,0,0
Afghanistan,20200215,0,0,0
Afghanistan,20200216,0,0,0
Afghanistan,20200217,0,0,0
Afghanistan,20200218,0,0,0
Afghanistan,20200219,0,0,0
Afghanistan,20200220,0,0,0
Afghanistan,20200221,0,0,0
Afghanistan,20200222,0,0,0
Afghanistan,20200223,0,0,0
Afghanistan,20200224,0,0,0
Afghanistan,20200225,1,0,0
Afghanistan,20200226,1,0,0
Afghanistan,20200227,1,0,0
Afghanistan,20200228,1,0,0
Afghanistan,20200229,1,0,0
Afghanistan,20200301,1,0,23.81
Afghanistan,20200302,1,0,28.57
Afghanistan,20200303,,,28.57
Afghanistan,20200304,,,28.57
Afghanistan,20200305,,,28.57
Afghanistan,20200306,,,28.57
Afghanistan,20200307,,,28.57
Afghanistan,20200308,4,0,28.57
Afghanistan,20200309,,,28.57
Afghanistan,20200310,,,28.57
Afghanistan,20200311,7,0,28.57
Afghanistan,20200312,,,28.57
Afghanistan,20200313,,,28.57
Afghanistan,20200314,,,42.86
Afghanistan,20200315,10,0,42.86
Afghanistan,20200316,16,0,42.86
Afghanistan,20200317,21,0,42.86
Afghanistan,20200318,22,0,42.86
Afghanistan,20200319,22,0,42.86
Afghanistan,20200320,22,0,42.86
Afghanistan,20200321,24,0,42.86
Afghanistan,20200322,24,0,42.86
Afghanistan,20200323,34,0,42.86
Afghanistan,20200324,40,1,52.38
Afghanistan,20200325,42,1,52.38
Afghanistan,20200326,75,1,61.9
Afghanistan,20200327,75,1,71.43
Afghanistan,20200328,91,2,71.43
Afghanistan,20200329,106,3,71.43
Afghanistan,20200330,114,4,71.43
Afghanistan,20200331,141,4,71.43
Afghanistan,20200401,166,4,71.43
Afghanistan,20200402,192,4,71.43
Afghanistan,20200403,235,4,71.43
Afghanistan,20200404,235,4,71.43
Afghanistan,20200405,270,5,71.43
Afghanistan,20200406,299,7,71.43
Afghanistan,20200407,337,7,71.43
Afghanistan,20200408,367,11,71.43
Afghanistan,20200409,423,14,71.43
Afghanistan,20200410,484,15,71.43
Afghanistan,20200411,521,15,71.43
Afghanistan,20200412,555,18,71.43
Afghanistan,20200413,607,18,71.43
Afghanistan,20200414,665,21,71.43
Afghanistan,20200415,714,23,71.43
Afghanistan,20200416,784,25,71.43
Afghanistan,20200417,794,29,71.43
Afghanistan,20200418,845,30,71.43
Afghanistan,20200419,,,71.43
Angola,20200101,,,0
Angola,20200102,,,0
Angola,20200103,,,0
Angola,20200104,,,0
Angola,20200105,,,0
Angola,20200106,,,0
Angola,20200107,,,0
Angola,20200108,,,0
Angola,20200109,,,0
Angola,20200110,,,0
Angola,20200111,,,0
Angola,20200112,,,0
Angola,20200113,,,0
Angola,20200114,,,0
Angola,20200115,,,0
Angola,20200116,,,0
Angola,20200117,,,0
Angola,20200118,,,0
Angola,20200119,,,0
Angola,20200120,,,0
Angola,20200121,,,0
Angola,20200122,,,0
Angola,20200123,,,0
Angola,20200124,,,0
Angola,20200125,,,0
Angola,20200126,,,0
Angola,20200127,,,0
Angola,20200128,,,0
Angola,20200129,,,0
Angola,20200130,,,0
Angola,20200131,,,0
Angola,20200201,,,0
Angola,20200202,,,0
Angola,20200203,,,0
Angola,20200204,,,0
Angola,20200205,,,0
Angola,20200206,,,9.52
Angola,20200207,,,9.52
Angola,20200208,,,9.52
Angola,20200209,,,9.52
Angola,20200210,,,9.52
Angola,20200211,,,9.52
Angola,20200212,,,9.52
Angola,20200213,,,9.52
Angola,20200214,,,9.52
Angola,20200215,,,9.52
Angola,20200216,,,9.52
Angola,20200217,,,9.52
Angola,20200218,,,9.52
Angola,20200219,,,9.52
Angola,20200220,,,9.52
Angola,20200221,,,9.52
Angola,20200222,,,9.52
Angola,20200223,,,9.52
Angola,20200224,,,9.52
Angola,20200225,,,9.52
Angola,20200226,,,9.52
Angola,20200227,,,9.52
Angola,20200228,,,9.52
Angola,20200229,,,9.52
Angola,20200301,,,14.29
Angola,20200302,,,14.29
Angola,20200303,,,14.29
Angola,20200304,,,14.29
Angola,20200305,,,14.29
Angola,20200306,,,14.29
Angola,20200307,,,14.29
Angola,20200308,,,14.29
Angola,20200309,,,14.29
Angola,20200310,,,14.29
Angola,20200311,,,14.29
Angola,20200312,,,14.29
Angola,20200313,,,14.29
Angola,20200314,,,14.29
Angola,20200315,,,14.29
Angola,20200316,,,14.29
Angola,20200317,,,14.29
Angola,20200318,,,14.29
Angola,20200319,,,14.29
Angola,20200320,,,14.29
Angola,20200321,,,14.29
Angola,20200322,2,0,14.29
Angola,20200323,2,0,14.29
Angola,20200324,2,0,47.62
Angola,20200325,2,0,52.38
Angola,20200326,2,0,52.38
Angola,20200327,3,0,71.43
Angola,20200328,4,0,71.43
Angola,20200329,4,0,71.43
Angola,20200330,7,2,71.43
Angola,20200331,7,2,71.43
Angola,20200401,7,2,71.43
Angola,20200402,8,2,71.43
Angola,20200403,8,2,71.43
Angola,20200404,8,2,71.43
Angola,20200405,10,2,71.43
Angola,20200406,14,2,71.43
Angola,20200407,16,2,71.43
Angola,20200408,17,2,71.43
Angola,20200409,19,2,71.43
Angola,20200410,19,2,71.43
Angola,20200411,19,2,71.43
Angola,20200412,19,2,71.43
Angola,20200413,19,2,71.43
Angola,20200414,19,2,71.43
Angola,20200415,19,2,71.43
Angola,20200416,19,2,71.43
Angola,20200417,19,2,71.43
Angola,20200418,19,2,71.43
Albania,20200101,,,0
Albania,20200102,,,0
Albania,20200103,,,0
Albania,20200104,,,0
Albania,20200105,,,0
Albania,20200106,,,0
Albania,20200107,,,0
Albania,20200108,,,0
Albania,20200109,,,0
Albania,20200110,,,0
Albania,20200111,,,0
Albania,20200112,,,0
Albania,20200113,,,0
Albania,20200114,,,0
Albania,20200115,,,0
Albania,20200116,,,0
Albania,20200117,,,0
Albania,20200118,,,0
Albania,20200119,,,0
Albania,20200120,,,0
Albania,20200121,,,0
Albania,20200122,,,0
Albania,20200123,,,0
Albania,20200124,,,0
Albania,20200125,,,0
Albania,20200126,,,0
Albania,20200127,,,0
Albania,20200128,,,0
Albania,20200129,,,0
Albania,20200130,,,0
Albania,20200131,,,0
Albania,20200201,,,0
Albania,20200202,,,0
Albania,20200203,,,0
Albania,20200204,,,0
Albania,20200205,,,0
Albania,20200206,,,0
Albania,20200207,,,0
Albania,20200208,,,0
Albania,20200209,,,0
Albania,20200210,,,0
Albania,20200211,,,0
Albania,20200212,,,0
Albania,20200213,,,0
Albania,20200214,,,0
Albania,20200215,,,0
Albania,20200216,,,0
Albania,20200217,,,0
Albania,20200218,,,0
Albania,20200219,,,0
Albania,20200220,,,0
Albania,20200221,,,0
Albania,20200222,,,0
Albania,20200223,,,0
Albania,20200224,,,0
Albania,20200225,,,0
Albania,20200226,,,0
Albania,20200227,,,0
Albania,20200228,,,0
Albania,20200229,,,0
Albania,20200301,,,0
Albania,20200302,,,0
Albania,20200303,,,0
Albania,20200304,,,0
Albania,20200305,,,0
Albania,20200306,,,0
Albania,20200307,,,0
Albania,20200308,,,0
Albania,20200309,2,0,0
Albania,20200310,6,0,0
Albania,20200311,10,0,0
Albania,20200312,11,1,0
Albania,20200313,23,1,0
Albania,20200314,33,1,0
Albania,20200315,38,1,0
Albania,20200316,42,1,0
Albania,20200317,51,1,0
Albania,20200318,55,1,0
Albania,20200319,59,2,0
Albania,20200320,70,2,0
Albania,20200321,70,2,0
Albania,20200322,76,2,0
Albania,20200323,89,2,0
Albania,20200324,100,4,0
Albania,20200325,123,5,0
Albania,20200326,146,5,0
Albania,20200327,174,6,0
Albania,20200328,186,9,0
Albania,20200329,197,10,0
Albania,20200330,212,10,0
Albania,20200331,223,12,0
Albania,20200401,243,15,0
Albania,20200402,259,15,0
Albania,20200403,277,16,0
Albania,20200404,304,17,0
Albania,20200405,333,19,0
Albania,20200406,361,21,0
Albania,20200407,377,22,0
Albania,20200408,383,22,0
Albania,20200409,400,22,0
Albania,20200410,409,23,0
Albania,20200411,416,23,0
Albania,20200412,433,23,0
Albania,20200413,446,23,0
Albania,20200414,467,23,0
Albania,20200415,475,24,0
Albania,20200416,494,25,0
Albania,20200417,518,26,0
Albania,20200418,539,26,0
Andorra,20200101,,,0
Andorra,20200102,,,0
Andorra,20200103,,,0
Andorra,20200104,,,0
Andorra,20200105,,,0
Andorra,20200106,,,0
Andorra,20200107,,,0
Andorra,20200108,,,0
Andorra,20200109,,,0
Andorra,20200110,,,0
Andorra,20200111,,,0
Andorra,20200112,,,0
Andorra,20200113,,,0
Andorra,20200114,,,0
Andorra,20200115,,,0
Andorra,20200116,,,0
Andorra,20200117,,,0
Andorra,20200118,,,0
Andorra,20200119,,,0
Andorra,20200120,,,0
Andorra,20200121,,,0
Andorra,20200122,,,0
Andorra,20200123,,,0
Andorra,20200124,,,0
Andorra,20200125,,,0
Andorra,20200126,,,0
Andorra,20200127,,,0
Andorra,20200128,,,0
Andorra,20200129,,,0
Andorra,20200130,,,0
Andorra,20200131,,,0
Andorra,20200201,,,0
Andorra,20200202,,,0
Andorra,20200203,,,0
Andorra,20200204,,,0
Andorra,20200205,,,0
Andorra,20200206,,,0
Andorra,20200207,,,0
Andorra,20200208,,,0
Andorra,20200209,,,0
Andorra,20200210,,,0
Andorra,20200211,,,0
Andorra,20200212,,,0
Andorra,20200213,,,0
Andorra,20200214,,,0
Andorra,20200215,,,0
Andorra,20200216,,,0
Andorra,20200217,,,0
Andorra,20200218,,,0
Andorra,20200219,,,0
Andorra,20200220,,,0
Andorra,20200221,,,0
Andorra,20200222,,,0
Andorra,20200223,,,0
Andorra,20200224,,,0
Andorra,20200225,,,0
Andorra,20200226,,,0
Andorra,20200227,,,0
Andorra,20200228,,,0
Andorra,20200229,,,0
Andorra,20200301,,,0
Andorra,20200302,,,0
Andorra,20200303,1,0,0
Andorra,20200304,,,0
Andorra,20200305,,,0
Andorra,20200306,,,0
Andorra,20200307,,,0
Andorra,20200308,,,0
Andorra,20200309,,,0
Andorra,20200310,,,0
Andorra,20200311,,,0
Andorra,20200312,,,0
Andorra,20200313,,,0
Andorra,20200314,2,0,0
Andorra,20200315,,,0
Andorra,20200316,5,0,14.29
Andorra,20200317,14,0,14.29
Andorra,20200318,14,0,14.29
Andorra,20200319,53,0,14.29
Andorra,20200320,75,0,14.29
Andorra,20200321,75,0,14.29
Andorra,20200322,88,0,14.29
Andorra,20200323,113,0,14.29
Andorra,20200324,133,0,14.29
Andorra,20200325,164,0,57.14
Andorra,20200326,188,0,57.14
Andorra,20200327,224,3,57.14
Andorra,20200328,267,3,57.14
Andorra,20200329,308,4,57.14
Andorra,20200330,334,6,57.14
Andorra,20200331,370,8,57.14
Andorra,20200401,376,12,57.14
Andorra,20200402,390,14,57.14
Andorra,20200403,428,15,57.14
Andorra,20200404,439,16,57.14
Andorra,20200405,466,17,57.14
Andorra,20200406,501,18,57.14
Andorra,20200407,526,21,57.14
Andorra,20200408,545,22,57.14
Andorra,20200409,564,23,57.14
Andorra,20200410,583,25,57.14
Andorra,20200411,601,26,57.14
Andorra,20200412,622,28,57.14
Andorra,20200413,638,29,57.14
Andorra,20200414,646,29,57.14
Andorra,20200415,659,31,57.14
Andorra,20200416,673,33,57.14
Andorra,20200417,682,33,57.14
Andorra,20200418,696,35,57.14
United Arab Emirates,20200101,0,0,0
United Arab Emirates,20200102,0,0,0
United Arab Emirates,20200103,0,0,0
United Arab Emirates,20200104,0,0,0
United Arab Emirates,20200105,0,0,0
United Arab Emirates,20200106,0,0,0
United Arab Emirates,20200107,0,0,0
United Arab Emirates,20200108,0,0,0
United Arab Emirates,20200109,0,0,0
United Arab Emirates,20200110,0,0,0
United Arab Emirates,20200111,0,0,0
United Arab Emirates,20200112,0,0,0
United Arab Emirates,20200113,0,0,0
United Arab Emirates,20200114,0,0,0
United Arab Emirates,20200115,0,0,0
United Arab Emirates,20200116,0,0,0
United Arab Emirates,20200117,0,0,0
United Arab Emirates,20200118,0,0,0
United Arab Emirates,20200119,0,0,0
United Arab Emirates,20200120,0,0,0
United Arab Emirates,20200121,0,0,0
United Arab Emirates,20200122,0,0,0
United Arab Emirates,20200123,0,0,4.76
United Arab Emirates,20200124,0,0,4.76
United Arab Emirates,20200125,0,0,4.76
United Arab Emirates,20200126,0,0,4.76
United Arab Emirates,20200127,1,0,4.76
United Arab Emirates,20200128,1,0,4.76
United Arab Emirates,20200129,1,0,4.76
United Arab Emirates,20200130,4,0,4.76
United Arab Emirates,20200131,4,0,4.76
United Arab Emirates,20200201,4,0,4.76
United Arab Emirates,20200202,5,0,4.76
United Arab Emirates,20200203,5,0,4.76
United Arab Emirates,20200204,5,0,4.76
United Arab Emirates,20200205,5,0,4.76
United Arab Emirates,20200206,5,0,4.76
United Arab Emirates,20200207,5,0,4.76
United Arab Emirates,20200208,7,0,4.76
United Arab Emirates,20200209,7,0,4.76
United Arab Emirates,20200210,7,0,4.76
United Arab Emirates,20200211,8,0,4.76
United Arab Emirates,20200212,8,0,4.76
United Arab Emirates,20200213,8,0,4.76
United Arab Emirates,20200214,8,0,4.76
United Arab Emirates,20200215,8,0,4.76
United Arab Emirates,20200216,8,0,4.76
United Arab Emirates,20200217,9,0,4.76
United Arab Emirates,20200218,9,0,4.76
United Arab Emirates,20200219,9,0,4.76
United Arab Emirates,20200220,9,0,4.76
United Arab Emirates,20200221,9,0,4.76
United Arab Emirates,20200222,11,0,4.76
United Arab Emirates,20200223,13,0,4.76
United Arab Emirates,20200224,13,0,14.29
United Arab Emirates,20200225,13,0,14.29
United Arab Emirates,20200226,13,0,14.29
United Arab Emirates,20200227,13,0,14.29
United Arab Emirates,20200228,19,0,14.29
United Arab Emirates,20200229,19,0,14.29
United Arab Emirates,20200301,21,0,28.57
United Arab Emirates,20200302,21,0,28.57
United Arab Emirates,20200303,,,28.57
United Arab Emirates,20200304,27,0,28.57
United Arab Emirates,20200305,,,23.81
United Arab Emirates,20200306,29,0,23.81
United Arab Emirates,20200307,,,23.81
United Arab Emirates,20200308,45,0,28.57
United Arab Emirates,20200309,,,28.57
United Arab Emirates,20200310,59,0,28.57
United Arab Emirates,20200311,74,0,28.57
United Arab Emirates,20200312,,,28.57
United Arab Emirates,20200313,85,0,35.71
United Arab Emirates,20200314,,,35.71
United Arab Emirates,20200315,85,0,38.1
United Arab Emirates,20200316,86,0,50
United Arab Emirates,20200317,98,0,54.76
United Arab Emirates,20200318,113,0,54.76
United Arab Emirates,20200319,113,0,54.76
United Arab Emirates,20200320,140,0,54.76
United Arab Emirates,20200321,140,0,54.76
United Arab Emirates,20200322,153,2,54.76
United Arab Emirates,20200323,153,2,71.43
United Arab Emirates,20200324,198,2,71.43
United Arab Emirates,20200325,248,2,76.19
United Arab Emirates,20200326,333,2,90.48
United Arab Emirates,20200327,333,2,90.48
United Arab Emirates,20200328,405,2,90.48
United Arab Emirates,20200329,468,2,95.24
United Arab Emirates,20200330,468,2,95.24
United Arab Emirates,20200331,611,5,95.24
United Arab Emirates,20200401,664,6,95.24
United Arab Emirates,20200402,664,6,95.24
United Arab Emirates,20200403,1024,8,95.24
United Arab Emirates,20200404,1024,8,95.24
United Arab Emirates,20200405,1505,10,95.24
United Arab Emirates,20200406,1799,10,95.24
United Arab Emirates,20200407,2076,11,95.24
United Arab Emirates,20200408,2359,12,95.24
United Arab Emirates,20200409,2659,12,95.24
United Arab Emirates,20200410,2990,14,95.24
United Arab Emirates,20200411,3360,16,95.24
United Arab Emirates,20200412,3736,20,95.24
United Arab Emirates,20200413,4123,22,95.24
United Arab Emirates,20200414,4521,25,95.24
United Arab Emirates,20200415,4933,28,95.24
United Arab Emirates,20200416,5365,33,95.24
United Arab Emirates,20200417,5825,33,95.24
United Arab Emirates,20200418,5825,35,95.24
United Arab Emirates,20200419,,,95.24
Argentina,20200101,,,0
Argentina,20200102,,,0
Argentina,20200103,,,0
Argentina,20200104,,,0
Argentina,20200105,,,0
Argentina,20200106,,,0
Argentina,20200107,,,0
Argentina,20200108,,,0
Argentina,20200109,,,0
Argentina,20200110,,,0
Argentina,20200111,,,0
Argentina,20200112,,,0
Argentina,20200113,,,0
Argentina,20200114,,,0
Argentina,20200115,,,0
Argentina,20200116,,,0
Argentina,20200117,,,0
Argentina,20200118,,,0
Argentina,20200119,,,0
Argentina,20200120,,,0
Argentina,20200121,,,0
Argentina,20200122,,,0
Argentina,20200123,,,14.29
Argentina,20200124,,,14.29
Argentina,20200125,,,14.29
Argentina,20200126,,,14.29
Argentina,20200127,,,14.29
Argentina,20200128,,,14.29
Argentina,20200129,,,14.29
Argentina,20200130,,,14.29
Argentina,20200131,,,14.29
Argentina,20200201,,,14.29
Argentina,20200202,,,14.29
Argentina,20200203,,,14.29
Argentina,20200204,,,14.29
Argentina,20200205,,,14.29
Argentina,20200206,,,14.29
Argentina,20200207,,,14.29
Argentina,20200208,,,14.29
Argentina,20200209,,,14.29
Argentina,20200210,,,14.29
Argentina,20200211,,,14.29
Argentina,20200212,,,14.29
Argentina,20200213,,,14.29
Argentina,20200214,,,14.29
Argentina,20200215,,,14.29
Argentina,20200216,,,14.29
Argentina,20200217,,,14.29
Argentina,20200218,,,14.29
Argentina,20200219,,,14.29
Argentina,20200220,,,14.29
Argentina,20200221,,,14.29
Argentina,20200222,,,14.29
Argentina,20200223,,,14.29
Argentina,20200224,,,14.29
Argentina,20200225,,,14.29
Argentina,20200226,,,14.29
Argentina,20200227,,,14.29
Argentina,20200228,,,14.29
Argentina,20200229,,,14.29
Argentina,20200301,,,14.29
Argentina,20200302,,,14.29
Argentina,20200303,,,14.29
Argentina,20200304,1,0,14.29
Argentina,20200305,,,14.29
Argentina,20200306,2,0,14.29
Argentina,20200307,8,0,14.29
Argentina,20200308,9,1,14.29
Argentina,20200309,12,1,14.29
Argentina,20200310,,,14.29
Argentina,20200311,19,1,23.81
Argentina,20200312,,,23.81
Argentina,20200313,31,1,38.1
Argentina,20200314,34,2,38.1
Argentina,20200315,45,2,38.1
Argentina,20200316,56,2,66.67
Argentina,20200317,65,2,66.67
Argentina,20200318,79,2,66.67
Argentina,20200319,97,2,66.67
Argentina,20200320,128,3,95.24
Argentina,20200321,158,3,95.24
Argentina,20200322,225,4,95.24
Argentina,20200323,266,4,95.24
Argentina,20200324,301,4,95.24
Argentina,20200325,387,6,95.24
Argentina,20200326,502,8,95.24
Argentina,20200327,589,12,95.24
Argentina,20200328,690,17,95.24
Argentina,20200329,745,19,95.24
Argentina,20200330,820,20,95.24
Argentina,20200331,966,24,95.24
Argentina,20200401,966,24,90.48
Argentina,20200402,1133,31,90.48
Argentina,20200403,1133,34,90.48
Argentina,20200404,1265,37,95.24
Argentina,20200405,1451,43,95.24
Argentina,20200406,1554,46,95.24
Argentina,20200407,1628,53,95.24
Argentina,20200408,1715,60,95.24
Argentina,20200409,1795,65,100
Argentina,20200410,1894,79,100
Argentina,20200411,1975,82,100
Argentina,20200412,2137,89,95.24
Argentina,20200413,2203,95,95.24
Argentina,20200414,2272,98,95.24
Argentina,20200415,2432,105,95.24
Argentina,20200416,2432,109,95.24
Argentina,20200417,2560,115,95.24
Argentina,20200418,2658,122,95.24
Australia,20200101,0,0,0
Australia,20200102,0,0,0
Australia,20200103,0,0,0
Australia,20200104,0,0,0
Australia,20200105,0,0,0
Australia,20200106,0,0,0
Australia,20200107,0,0,0
Australia,20200108,0,0,0
Australia,20200109,0,0,0
Australia,20200110,0,0,0
Australia,20200111,0,0,0
Australia,20200112,0,0,0
Australia,20200113,0,0,0
Australia,20200114,0,0,0
Australia,20200115,0,0,0
Australia,20200116,0,0,0
Australia,20200117,0,0,0
Australia,20200118,0,0,0
Australia,20200119,0,0,0
Australia,20200120,0,0,0
Australia,20200121,0,0,0
Australia,20200122,0,0,0
Australia,20200123,0,0,0
Australia,20200124,0,0,0
Australia,20200125,1,0,7.14
Australia,20200126,4,0,7.14
Australia,20200127,4,0,7.14
Australia,20200128,4,0,7.14
Australia,20200129,4,0,7.14
Australia,20200130,6,0,7.14
Australia,20200131,7,0,7.14
Australia,20200201,9,0,21.43
Australia,20200202,11,0,21.43
Australia,20200203,11,0,28.57
Australia,20200204,11,0,28.57
Australia,20200205,12,0,28.57
Australia,20200206,13,0,28.57
Australia,20200207,14,0,28.57
Australia,20200208,14,0,28.57
Australia,20200209,14,0,28.57
Australia,20200210,14,0,28.57
Australia,20200211,14,0,28.57
Australia,20200212,14,0,28.57
Australia,20200213,14,0,28.57
Australia,20200214,15,0,28.57
Australia,20200215,15,0,28.57
Australia,20200216,15,0,28.57
Australia,20200217,15,0,28.57
Australia,20200218,15,0,28.57
Australia,20200219,15,0,28.57
Australia,20200220,15,0,28.57
Australia,20200221,17,0,28.57
Australia,20200222,21,0,28.57
Australia,20200223,22,0,28.57
Australia,20200224,22,0,28.57
Australia,20200225,22,0,28.57
Australia,20200226,22,0,28.57
Australia,20200227,23,0,28.57
Australia,20200228,23,0,28.57
Australia,20200229,25,0,28.57
Australia,20200301,26,1,28.57
Australia,20200302,29,1,28.57
Australia,20200303,33,1,28.57
Australia,20200304,41,1,28.57
Australia,20200305,52,2,28.57
Australia,20200306,59,2,28.57
Australia,20200307,63,2,28.57
Australia,20200308,74,3,28.57
Australia,20200309,80,3,28.57
Australia,20200310,100,3,28.57
Australia,20200311,112,3,28.57
Australia,20200312,126,3,28.57
Australia,20200313,156,3,28.57
Australia,20200314,197,3,28.57
Australia,20200315,249,3,28.57
Australia,20200316,298,5,33.33
Australia,20200317,375,5,33.33
Australia,20200318,454,5,38.1
Australia,20200319,565,6,47.62
Australia,20200320,709,6,47.62
Australia,20200321,874,7,47.62
Australia,20200322,1098,7,57.14
Australia,20200323,1709,7,57.14
Australia,20200324,1823,7,66.67
Australia,20200325,2423,8,66.67
Australia,20200326,2799,11,66.67
Australia,20200327,3166,13,66.67
Australia,20200328,3378,13,66.67
Australia,20200329,3809,14,71.43
Australia,20200330,4093,16,71.43
Australia,20200331,4557,19,71.43
Australia,20200401,4707,20,71.43
Australia,20200402,4976,21,71.43
Australia,20200403,5224,23,71.43
Australia,20200404,5548,30,71.43
Australia,20200405,5687,34,71.43
Australia,20200406,5744,36,71.43
Australia,20200407,5844,42,71.43
Australia,20200408,5956,45,71.43
Australia,20200409,6052,50,71.43
Australia,20200410,6152,52,71.43
Australia,20200411,6238,54,71.43
Australia,20200412,6289,57,71.43
Australia,20200413,6322,61,71.43
Australia,20200414,6366,61,71.43
Australia,20200415,6416,61,71.43
Australia,20200416,6458,63,71.43
Australia,20200417,6497,63,71.43
Australia,20200418,6533,67,71.43
Austria,20200101,0,0,0
Austria,20200102,0,0,0
Austria,20200103,0,0,0
Austria,20200104,0,0,0
Austria,20200105,0,0,0
Austria,20200106,0,0,0
Austria,20200107,0,0,0
Austria,20200108,0,0,0
Austria,20200109,0,0,0
Austria,20200110,0,0,0
Austria,20200111,0,0,0
Austria,20200112,0,0,0
